uuid,start_date,enumerator_id,region,type,name,current_value,value,issue_id,issue,other_text,checked_by,checked_date,comment,reviewed,adjust_log,so_sm_choices,sheet,index
00c9894e-acc5-4c5a-97ff-99564b9e95b6,2024-04-22T00:00:00Z,enum_05,ET01,add_option,water_services_info_yes,other,local_government,other_checks,,WASH committee,TKC,2024-04-23T00:00:00Z,,1,,written_materials : word_of_mouth_in_community : health_promotion_worker : local_government : ngo : other,,
00c9894e-acc5-4c5a-97ff-99564b9e95b6,2024-04-22T00:00:00Z,enum_05,ET01,remove_option,water_services_info_yes,other,other,other_checks,,WASH committee,,2024-04-23T00:00:00Z,re-code as_WASH_committee,1,,written_materials : word_of_mouth_in_community : health_promotion_worker : local_government : ngo : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,add_option,disability_healthcare_access_difficultiy,other,NA,other_checks,,No Disable,TKC,2024-04-23T00:00:00Z,,1,,service_providers_discriminate_person_with_disabilities : not_possible_to_discuss_disability_specific_health_problems : service_providers_not_help_with_disability_specific_health_issues : nothing_PWD_have_the_same_level_of_access : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,disability_healthcare_access_difficultiy,other,other,other_checks,,No Disable,,2024-04-23T00:00:00Z,remove question since_No disability_in_HH,1,,service_providers_discriminate_person_with_disabilities : not_possible_to_discuss_disability_specific_health_problems : service_providers_not_help_with_disability_specific_health_issues : nothing_PWD_have_the_same_level_of_access : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,add_option,hh_exposed_to_hazards,other landslide,landslide,other_checks,,Nfas,TKC,2024-04-23T00:00:00Z,,,,flood : drought : landslide : heat_wave : exposure_to_deforestation : water_scarcity : earthquacke : none : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,hh_exposed_to_hazards,other,other,other_checks,,Nfas,,2024-04-23T00:00:00Z,re-code as_wind,1,,flood : drought : landslide : heat_wave : exposure_to_deforestation : water_scarcity : earthquacke : none : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,add_option,idp_healthcare_access_difficultiy,other,NA,other_checks,,Not IDP,TKC,2024-04-23T00:00:00Z,,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,idp_healthcare_access_difficultiy,other,other,other_checks,,Not IDP,,2024-04-23T00:00:00Z,remove question since_No_IDP,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,add_option,landslide_impacted_access_to_services,other,created_new_need,other_checks,,Lack of water agatimuna.,TKC,2024-04-23T00:00:00Z,,1,,created_pysical_barrier : created_new_need : physically_damaged_facility : access_not_impacted : other,,
013e60dc-13d5-4a5d-8851-f10eaecb9f90,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,landslide_impacted_access_to_services,other,other,other_checks,,Lack of water agatimuna.,,2024-04-23T00:00:00Z,change answer to_created_new_need,1,,created_pysical_barrier : created_new_need : physically_damaged_facility : access_not_impacted : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,add_option,disability_healthcare_access_difficultiy,other,NA,other_checks,,Lack of money,TKC,2024-04-23T00:00:00Z,,1,,service_providers_discriminate_person_with_disabilities : not_possible_to_discuss_disability_specific_health_problems : service_providers_not_help_with_disability_specific_health_issues : nothing_PWD_have_the_same_level_of_access : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,disability_healthcare_access_difficultiy,other,other,other_checks,,Lack of money,,2024-04-23T00:00:00Z,re-code as_cant_afford _costs,1,,service_providers_discriminate_person_with_disabilities : not_possible_to_discuss_disability_specific_health_problems : service_providers_not_help_with_disability_specific_health_issues : nothing_PWD_have_the_same_level_of_access : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,add_option,educ_services_improvement,other,improvement_in_hr_capacity,other_checks,,Eti memhr netom temharo kketseom alewo.,TKC,2024-04-23T00:00:00Z,,,,improvement_in_acceessibility_by_hh : improvement_in_acceessibility_by_idp : improvement_in_affordability : improvement_in_functionality : improvement_in_hr_capacity : improvement_in_classrooms_spaces : improvement_in_saftey_and_security : improvement_in_saftey_and_security_on_the_way : improvement_in_financial : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,educ_services_improvement,other,other,other_checks,,Eti memhr netom temharo kketseom alewo.,,2024-04-23T00:00:00Z,re-code as_improvement_in_hr_capacity,1,,improvement_in_acceessibility_by_hh : improvement_in_acceessibility_by_idp : improvement_in_affordability : improvement_in_functionality : improvement_in_hr_capacity : improvement_in_classrooms_spaces : improvement_in_saftey_and_security : improvement_in_saftey_and_security_on_the_way : improvement_in_financial : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,add_option,idp_healthcare_access_difficultiy,other,NA,other_checks,,No Disable,TKC,2024-04-23T00:00:00Z,,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,idp_healthcare_access_difficultiy,other,other,other_checks,,No Disable,,2024-04-23T00:00:00Z,remove question since_No disability_in_HH,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,add_option,ws_when_waterpoint_broken,other,NA,other_checks,,Kalie memaretsi yelen.,TKC,2024-04-23T00:00:00Z,,1,,from_other_source_within_kebele : from_other_source_outside_kebele : from_other_source_within_woreda : from_other_source_outside_woreda : na_waterpoint_is_always_working : other : dwta : dk,,
03c66880-8a3a-4501-89f2-ab7c46a99f9f,2024-04-22T00:00:00Z,enum_08,ET01,remove_option,ws_when_waterpoint_broken,other,other,other_checks,,Kalie memaretsi yelen.,,2024-04-23T00:00:00Z,re-code as_No_other_option,1,,from_other_source_within_kebele : from_other_source_outside_kebele : from_other_source_within_woreda : from_other_source_outside_woreda : na_waterpoint_is_always_working : other : dwta : dk,,
0b2fec4c-7596-4274-b28c-e3b749e2af69,2024-04-22T00:00:00Z,enum_02,ET01,add_option,water_services_info_no,other,NA,other_checks,,I have the awerness available water,TKC,2024-04-23T00:00:00Z,,1,,the_medium_isnt_accessible : no_one_spoke_to_me_about_hs : no_one_in_my_hh_or_community_aware : idont_feel_able_to_ask : idont_know_who_to_ask : prefer_not_ro_say : other,,
0b2fec4c-7596-4274-b28c-e3b749e2af69,2024-04-22T00:00:00Z,enum_02,ET01,remove_option,water_services_info_no,other,other,other_checks,,I have the awerness available water,,2024-04-23T00:00:00Z,remove answer,1,,the_medium_isnt_accessible : no_one_spoke_to_me_about_hs : no_one_in_my_hh_or_community_aware : idont_feel_able_to_ask : idont_know_who_to_ask : prefer_not_ro_say : other,,
0d860410-35ae-4e54-a1e1-882824a1a350,2024-04-22T00:00:00Z,enum_14,ET01,add_option,idp_healthcare_access_difficultiy,other,no_insurance,other_checks,,No insurance,TKC,2024-04-23T00:00:00Z,,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
0d860410-35ae-4e54-a1e1-882824a1a350,2024-04-22T00:00:00Z,enum_14,ET01,remove_option,idp_healthcare_access_difficultiy,other,other,other_checks,,No insurance,,2024-04-23T00:00:00Z,change answer to_no_insurance,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
0fc82695-84db-4748-9f4c-a73e38c2128c,2024-04-22T00:00:00Z,enum_11,ET01,add_option,difficult_to_collect_water,other,NA,other_checks,,No one faced this problem,TKC,2024-04-23T00:00:00Z,,1,,boys : girls : men : women : elderly_people : people_with_disabilities : other : dwta : dk,,
0fc82695-84db-4748-9f4c-a73e38c2128c,2024-04-22T00:00:00Z,enum_11,ET01,remove_option,difficult_to_collect_water,other,other,other_checks,,No one faced this problem,,2024-04-23T00:00:00Z,re-code as_none,1,,boys : girls : men : women : elderly_people : people_with_disabilities : other : dwta : dk,,
0fc82695-84db-4748-9f4c-a73e38c2128c,2024-04-22T00:00:00Z,enum_11,ET01,add_option,lack_of_water_adapt,other,reduce_water_consumption_for_bathe,other_checks,,No we use always use hand pipe,TKC,2024-04-23T00:00:00Z,,1,,rely_on_less_preferred_for_drinking : rely_on_surface_water_for_driking : rely_on_less_preferred_for_cooking : rely_on_surface_water_for_cooking : fetch_water_at_futher_source : send_children_to_fetch_water : fetch_water_at_dangerous_source : spend_credit_money_on_water : reduce_water_consumption_for_drinking : reduce_water_consumption_for_bathe : other : dk,,
0fc82695-84db-4748-9f4c-a73e38c2128c,2024-04-22T00:00:00Z,enum_11,ET01,remove_option,lack_of_water_adapt,other,other,other_checks,,No we use always use hand pipe,,2024-04-23T00:00:00Z,change answer to_reduce_water_consumption_for_bathe,1,,rely_on_less_preferred_for_drinking : rely_on_surface_water_for_driking : rely_on_less_preferred_for_cooking : rely_on_surface_water_for_cooking : fetch_water_at_futher_source : send_children_to_fetch_water : fetch_water_at_dangerous_source : spend_credit_money_on_water : reduce_water_consumption_for_drinking : reduce_water_consumption_for_bathe : other : dk,,
14970923-5b44-4a39-93b8-e5a7e7800aba,2024-04-22T00:00:00Z,enum_04,ET01,add_option,school_barriers,lack_of_adequate_teaching_staff lack_of_adequate_learning_materials other,lack_of_adequate_teaching_staff lack_of_adequate_learning_materials,other_checks,,Learning process is poor,TKC,2024-04-23T00:00:00Z,,,,unaffordable_school_fees : unaffordable_education_related_costs : lack_of_school_feeding : lack_of_school_community : safety_risks_while_commuting_school : safety_risks_while_at_school : school_hard_to_accessible : lack_of_adequate_teaching_staff : lack_of_adequate_learning_materials : class_rooms_are_overcrowded : no_proper_class_rooms_available_at_school : lack_of_adequate_latrine_at_school : child_responsibile_to_help_at_home : child_responsibile_to_income_generation : disability_is_not_catered_for_school : stigma_around_mental_health_conditions : child_physical_illness : education_is_not_a_priority_for_family : education_not_a_priorty_for_the_child : child_thinks_feels_overaged : children_recruited_by_armed_groups : marriage_and_or_pregnancy_issues : language_issues : lack_of_food_at_home_home : bullying : discrimination_by_the_education_facility_due_to_gender : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_a...,,
14970923-5b44-4a39-93b8-e5a7e7800aba,2024-04-22T00:00:00Z,enum_04,ET01,remove_option,school_barriers,other,other,other_checks,,Learning process is poor,,2024-04-23T00:00:00Z,change answer to_ lack_of_adequate_teaching_staff : lack_of_adequate_learning_materials,1,,unaffordable_school_fees : unaffordable_education_related_costs : lack_of_school_feeding : lack_of_school_community : safety_risks_while_commuting_school : safety_risks_while_at_school : school_hard_to_accessible : lack_of_adequate_teaching_staff : lack_of_adequate_learning_materials : class_rooms_are_overcrowded : no_proper_class_rooms_available_at_school : lack_of_adequate_latrine_at_school : child_responsibile_to_help_at_home : child_responsibile_to_income_generation : disability_is_not_catered_for_school : stigma_around_mental_health_conditions : child_physical_illness : education_is_not_a_priority_for_family : education_not_a_priorty_for_the_child : child_thinks_feels_overaged : children_recruited_by_armed_groups : marriage_and_or_pregnancy_issues : language_issues : lack_of_food_at_home_home : bullying : discrimination_by_the_education_facility_due_to_gender : school_do_not_accept_idp_due_to_capacity_shortage : school_do_not_accept_idp_children_due_to_policy : discrimination_a...,,
18c237fc-2d66-4299-8ed5-e25f26390512,2024-04-22T00:00:00Z,enum_04,ET01,add_option,disability_healthcare_access_difficultiy,other,NA,other_checks,,Don't know,TKC,2024-04-23T00:00:00Z,,1,,service_providers_discriminate_person_with_disabilities : not_possible_to_discuss_disability_specific_health_problems : service_providers_not_help_with_disability_specific_health_issues : nothing_PWD_have_the_same_level_of_access : other,,
18c237fc-2d66-4299-8ed5-e25f26390512,2024-04-22T00:00:00Z,enum_04,ET01,remove_option,disability_healthcare_access_difficultiy,other,other,other_checks,,Don't know,,2024-04-23T00:00:00Z,change answer to_idk,1,,service_providers_discriminate_person_with_disabilities : not_possible_to_discuss_disability_specific_health_problems : service_providers_not_help_with_disability_specific_health_issues : nothing_PWD_have_the_same_level_of_access : other,,
18c237fc-2d66-4299-8ed5-e25f26390512,2024-04-22T00:00:00Z,enum_04,ET01,add_option,idp_healthcare_access_difficultiy,other,NA,other_checks,,Don't know,TKC,2024-04-23T00:00:00Z,,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
18c237fc-2d66-4299-8ed5-e25f26390512,2024-04-22T00:00:00Z,enum_04,ET01,remove_option,idp_healthcare_access_difficultiy,other,other,other_checks,,Don't know,,2024-04-23T00:00:00Z,change answer to_idk,1,,facilitities_dnot_accept_idp_due_to_capacity_shortage : facilitities_dnot_accept_idp_due_to_policy : not_safe_to_go_there : treated_poorly_by_service_providers : treated_poorly_by_other_users : dk_where_to_go : no_insurance : refused_service_by_healthcare_providers_due_to_lack_of_required : refused_service_by_healthcare_providers_for_other_reason : nothing_idp_have_the_same_level_of_access : other,,
